,site_id,X_m,Y_m,East_UTM_km,North_UTM_km,T m2/d,measurement_method,data_source,ISO 3166
207,Dammam_aquifer,,,801.7,3171.75,7.569411792450712,nan,10.3390/w10070828,KW
208,Dammam_aquifer,,,742.331,3216.83,7.671826797878781,nan,10.3390/w10070828,KW
209,Dammam_aquifer,,,714.2,3224.2,7.71289096149013,nan,10.3390/w10070828,KW
210,Dammam_aquifer,,,751.15,3204.675,7.71289096149013,nan,10.3390/w10070828,KW
211,Kuwait_aquifer,,,759.5,3184.85,5.697093486505405,nan,10.3390/w10070828,KW
212,Kuwait_aquifer,,,762.475,3240.525,6.093569770045136,nan,10.3390/w10070828,KW
213,Kuwait_aquifer,,,762.898,3241.9179999999997,6.380122536899765,nan,10.3390/w10070828,KW
214,Kuwait_aquifer,,,752.25,3203.025,5.697093486505405,nan,10.3390/w10070828,KW
215,Kuwait_aquifer,,,751.45,3242.45,5.537334267018537,nan,10.3390/w10070828,KW
216,Kuwait_aquifer,,,759.763,3234.237,6.093569770045136,nan,10.3390/w10070828,KW
217,Kuwait_aquifer,,,745.3539999999999,3242.0,6.102558594613569,nan,10.3390/w10070828,KW
218,Kuwait_aquifer,,,762.513,3221.43,5.537334267018537,nan,10.3390/w10070828,KW
219,Kuwait_aquifer,,,730.0,3218.5,5.976350909297934,nan,10.3390/w10070828,KW
220,Kuwait_aquifer,,,747.425,3202.2,6.380122536899765,nan,10.3390/w10070828,KW
221,Kuwait_aquifer,,,742.85,3212.0,5.697093486505405,nan,10.3390/w10070828,KW
222,Kuwait_aquifer,,,751.15,3204.675,6.285998094508865,nan,10.3390/w10070828,KW
223,Kuwait_aquifer,,,749.762,3254.6659999999997,5.8916442118257715,nan,10.3390/w10070828,KW
224,Kuwait_aquifer,,,744.3,3211.0,6.3784261836515865,nan,10.3390/w10070828,KW
225,Kuwait_aquifer,,,727.5,3240.0,5.5053315359323625,nan,10.3390/w10070828,KW
226,Kuwait_aquifer,,,740.2,3214.0,5.697093486505405,nan,10.3390/w10070828,KW
227,Kuwait_aquifer,,,746.46,3207.64,6.261491684321042,nan,10.3390/w10070828,KW
228,Kuwait_aquifer,,,757.3,3181.3,6.285998094508865,nan,10.3390/w10070828,KW
229,Kuwait_aquifer,,,759.535,3240.465,6.144185634125646,nan,10.3390/w10070828,KW
230,Kuwait_aquifer,,,756.4910000000001,3245.8059999999996,6.257667587882639,nan,10.3390/w10070828,KW
231,Kuwait_aquifer,,,717.669,3249.542,7.0587581525186645,nan,10.3390/w10070828,KW
232,Kuwait_aquifer,,,755.325,3246.475,5.5134287461649825,nan,10.3390/w10070828,KW
233,Kuwait_aquifer,,,755.6,3184.4,6.39024066706535,nan,10.3390/w10070828,KW
234,Kuwait_aquifer,,,758.878,3242.7209999999995,6.594413459749778,nan,10.3390/w10070828,KW
235,Kuwait_aquifer,,,756.2,3189.85,6.331501849893691,nan,10.3390/w10070828,KW
236,Kuwait_aquifer,,,763.9780000000001,3233.0,5.5909869805108565,nan,10.3390/w10070828,KW
237,Kuwait_aquifer,,,754.7,3254.0,6.380122536899765,nan,10.3390/w10070828,KW
238,Kuwait_aquifer,,,750.0,3232.5,5.003946305945459,nan,10.3390/w10070828,KW
239,Kuwait_aquifer,,,725.0,3245.0,5.556828061699537,nan,10.3390/w10070828,KW
240,Kuwait_aquifer,,,756.85,3193.0,6.156978985585555,nan,10.3390/w10070828,KW
241,Kuwait_aquifer,,,731.0,3216.0,6.9650803456014065,nan,10.3390/w10070828,KW
242,Kuwait_aquifer,,,760.312,3221.4240000000004,6.257667587882639,nan,10.3390/w10070828,KW
243,Kuwait_aquifer,,,757.4810000000001,3226.518,6.068425588244111,nan,10.3390/w10070828,KW
244,Kuwait_aquifer,,,756.225,3208.45,5.921578419643816,nan,10.3390/w10070828,KW
245,Kuwait_aquifer,,,760.0,3243.0,6.486160788944089,nan,10.3390/w10070828,KW
246,Kuwait_aquifer,,,759.279,3237.0040000000004,6.326149473155099,nan,10.3390/w10070828,KW
247,Kuwait_aquifer,,,753.375,3201.325,5.638354669333745,nan,10.3390/w10070828,KW
248,Kuwait_aquifer,,,745.375,3209.325,6.3473892096560105,nan,10.3390/w10070828,KW
249,Kuwait_aquifer,,,757.775,3194.775,6.156978985585555,nan,10.3390/w10070828,KW
250,Kuwait_aquifer,,,732.0,3221.0,6.198478716492308,nan,10.3390/w10070828,KW
251,Kuwait_aquifer,,,720.0,3247.5,6.366470447731438,nan,10.3390/w10070828,KW
252,Kuwait_aquifer,,,760.1160000000001,3238.0209999999997,6.415096959171596,nan,10.3390/w10070828,KW
253,Kuwait_aquifer,,,727.5,3250.0,5.793013608384144,nan,10.3390/w10070828,KW
254,Kuwait_aquifer,,,717.8480000000001,3249.35,6.887552571664617,nan,10.3390/w10070828,KW
255,Kuwait_aquifer,,,751.3989999999999,3245.825,5.4116460518550396,nan,10.3390/w10070828,KW
256,Kuwait_aquifer,,,752.1519999999999,3253.401,5.62040086571715,nan,10.3390/w10070828,KW
257,Kuwait_aquifer,,,748.285,3254.355,5.831882477283517,nan,10.3390/w10070828,KW
258,Kuwait_aquifer,,,752.0,3244.85,5.869296913133774,nan,10.3390/w10070828,KW
259,Kuwait_aquifer,,,722.5,3250.0,6.198478716492308,nan,10.3390/w10070828,KW
260,Kuwait_aquifer,,,749.9,3239.8,5.746203190540153,nan,10.3390/w10070828,KW
261,Kuwait_aquifer,,,744.35,3243.1,4.90527477843843,nan,10.3390/w10070828,KW
262,Kuwait_aquifer,,,725.0,3240.0,5.713732805509369,nan,10.3390/w10070828,KW
263,Kuwait_aquifer,,,763.8,3241.0,5.910796644040527,nan,10.3390/w10070828,KW
264,Kuwait_aquifer,,,757.8,3183.5,5.921578419643816,nan,10.3390/w10070828,KW
265,Kuwait_aquifer,,,761.68,3243.12,6.045005314036012,nan,10.3390/w10070828,KW
266,Kuwait_aquifer,,,722.5,3240.0,6.102558594613569,nan,10.3390/w10070828,KW
267,Kuwait_aquifer,,,705.0,3281.0,6.249975242259483,nan,10.3390/w10070828,KW
268,Kuwait_aquifer,,,717.94,3250.975,6.876264611890766,nan,10.3390/w10070828,KW
269,Kuwait_aquifer,,,759.94,3241.66,6.950814768442584,nan,10.3390/w10070828,KW
270,Kuwait_aquifer,,,749.85,3202.625,6.159095388491933,nan,10.3390/w10070828,KW
271,Kuwait_aquifer,,,741.9,3210.575,6.2422232654551655,nan,10.3390/w10070828,KW
272,Kuwait_aquifer,,,736.25,3214.3,6.198478716492308,nan,10.3390/w10070828,KW
273,Kuwait_aquifer,,,734.0,3218.5,6.270988431858299,nan,10.3390/w10070828,KW
274,Kuwait_aquifer,,,748.5,3200.55,6.285998094508865,nan,10.3390/w10070828,KW
275,Kuwait_aquifer,,,730.0,3247.5,5.075173815233827,nan,10.3390/w10070828,KW
276,Kuwait_aquifer,,,730.0,3240.0,5.2832037287379885,nan,10.3390/w10070828,KW
277,Kuwait_aquifer,,,752.688,3220.01,5.564520407322694,nan,10.3390/w10070828,KW
278,Kuwait_aquifer,,,729.9010000000001,3249.304,6.198478716492308,nan,10.3390/w10070828,KW
279,Kuwait_aquifer,,,717.5,3245.0,6.361302477572996,nan,10.3390/w10070828,KW
280,Kuwait_aquifer,,,757.75,3250.574,5.153291594497779,nan,10.3390/w10070828,KW
281,Kuwait_aquifer,,,728.0,3221.0,6.021023349349527,nan,10.3390/w10070828,KW
282,Kuwait_aquifer,,,755.0,3186.35,6.326149473155099,nan,10.3390/w10070828,KW
283,Kuwait_aquifer,,,758.65,3189.25,6.6039438246004725,nan,10.3390/w10070828,KW
284,Kuwait_aquifer,,,737.5,3217.5,6.61472560020376,nan,10.3390/w10070828,KW
285,Kuwait_aquifer,,,758.525,3235.475,5.5053315359323625,nan,10.3390/w10070828,KW
286,Kuwait_aquifer,,,748.49,3253.17,5.564520407322694,nan,10.3390/w10070828,KW
287,Kuwait_aquifer,,,809.8439999999999,3163.5,5.676753802268282,nan,10.3390/w10070828,KW
288,Kuwait_aquifer,,,720.0,3240.0,5.170483995038151,nan,10.3390/w10070828,KW
289,Kuwait_aquifer,,,747.385,3253.755,6.144185634125646,nan,10.3390/w10070828,KW
290,Kuwait_aquifer,,,757.55,3190.95,6.102558594613569,nan,10.3390/w10070828,KW
291,Kuwait_aquifer,,,747.65,3205.95,5.817111159963204,nan,10.3390/w10070828,KW
292,Kuwait_aquifer,,,755.8,3201.825,5.476463551931511,nan,10.3390/w10070828,KW
293,Kuwait_aquifer,,,807.666,3172.917,5.521460917862246,nan,10.3390/w10070828,KW
294,Kuwait_aquifer,,,746.915,3242.781,5.564520407322694,nan,10.3390/w10070828,KW
295,Kuwait_aquifer,,,717.5,3242.5,5.6131281063880705,nan,10.3390/w10070828,KW
296,Kuwait_aquifer,,,748.0,3245.0,5.697093486505405,nan,10.3390/w10070828,KW
297,Kuwait_aquifer,,,749.31,3253.812,6.257667587882639,nan,10.3390/w10070828,KW
298,Kuwait_aquifer,,,677.9069999999999,3249.4570000000003,6.077642243349034,nan,10.3390/w10070828,KW
299,Kuwait_aquifer,,,697.52,3261.24,5.4510384535657,nan,10.3390/w10070828,KW
300,Kuwait_aquifer,,,807.0,3162.0,5.703782474656201,nan,10.3390/w10070828,KW
301,Kuwait_aquifer,,,754.215,3248.19,5.703782474656201,nan,10.3390/w10070828,KW
302,Kuwait_aquifer,,,754.475,3199.7,6.156978985585555,nan,10.3390/w10070828,KW
303,Kuwait_aquifer,,,749.6,3198.875,6.12029741895095,nan,10.3390/w10070828,KW
304,Kuwait_aquifer,,,725.0,3247.5,5.863631175598097,nan,10.3390/w10070828,KW
305,Kuwait_aquifer,,,754.7,3203.5,4.77912349311153,nan,10.3390/w10070828,KW
306,Kuwait_aquifer,,,754.559,3249.5370000000003,5.755742213586912,nan,10.3390/w10070828,KW
307,Kuwait_aquifer,,,722.5,3247.5,6.035481432524756,nan,10.3390/w10070828,KW
308,Kuwait_aquifer,,,762.299,3242.5,4.997212273764115,nan,10.3390/w10070828,KW
309,Kuwait_aquifer,,,761.061,3241.9390000000003,6.837332814685591,nan,10.3390/w10070828,KW
310,Kuwait_aquifer,,,759.1,3196.8,5.153291594497779,nan,10.3390/w10070828,KW
311,Kuwait_aquifer,,,754.23,3245.4770000000003,5.75890177387728,nan,10.3390/w10070828,KW
312,Kuwait_aquifer,,,742.0,3214.0,5.8377304471659395,nan,10.3390/w10070828,KW
313,Kuwait_aquifer,,,717.5,3247.5,5.863631175598097,nan,10.3390/w10070828,KW
314,Kuwait_aquifer,,,745.225,3205.56,6.380122536899765,nan,10.3390/w10070828,KW
315,Kuwait_aquifer,,,753.6,3205.175,4.77912349311153,nan,10.3390/w10070828,KW
316,Kuwait_aquifer,,,763.8889999999999,3239.111,5.575949103146316,nan,10.3390/w10070828,KW
317,Kuwait_aquifer,,,750.19,3245.9,5.62040086571715,nan,10.3390/w10070828,KW
318,Kuwait_aquifer,,,746.05,3254.2209999999995,6.2285110035911835,nan,10.3390/w10070828,KW
319,Kuwait_aquifer,,,755.2,3249.0,5.68697535633982,nan,10.3390/w10070828,KW
320,Kuwait_aquifer,,,761.17,3235.83,5.723585101952381,nan,10.3390/w10070828,KW
321,Kuwait_aquifer,,,748.415,3247.775,5.298317366548036,nan,10.3390/w10070828,KW
322,Kuwait_aquifer,,,762.335,3237.665,5.327876168789581,nan,10.3390/w10070828,KW
323,Kuwait_aquifer,,,757.428,3236.571,5.910796644040527,nan,10.3390/w10070828,KW
324,Kuwait_aquifer,,,752.9,3193.9,6.045005314036012,nan,10.3390/w10070828,KW
325,Kuwait_aquifer,,,743.9,3214.0,4.6443908991413725,nan,10.3390/w10070828,KW
326,Kuwait_aquifer,,,753.688,3253.059,5.476463551931511,nan,10.3390/w10070828,KW
327,Kuwait_aquifer,,,755.3,3182.4,6.652863029353347,nan,10.3390/w10070828,KW
328,Kuwait_aquifer,,,750.595,3253.312,5.4116460518550396,nan,10.3390/w10070828,KW
329,Kuwait_aquifer,,,728.5,3218.5,6.234410725718371,nan,10.3390/w10070828,KW
330,Kuwait_aquifer,,,756.8,3187.825,6.285998094508865,nan,10.3390/w10070828,KW
331,Kuwait_aquifer,,,757.5,3185.95,6.9782137426306985,nan,10.3390/w10070828,KW
332,Kuwait_aquifer,,,760.935,3239.065,6.045005314036012,nan,10.3390/w10070828,KW
333,Kuwait_aquifer,,,763.585,3226.45,6.045005314036012,nan,10.3390/w10070828,KW
334,Kuwait_aquifer,,,754.5930000000001,3227.406,5.342334251964811,nan,10.3390/w10070828,KW
335,Kuwait_aquifer,,,722.5,3242.5,5.099866427824199,nan,10.3390/w10070828,KW
336,Kuwait_aquifer,,,734.0,3221.0,5.8805329864007,nan,10.3390/w10070828,KW
337,Kuwait_aquifer,,,765.8,3237.2,5.662960480135946,nan,10.3390/w10070828,KW
338,Kuwait_aquifer,,,756.695,3243.305,6.028278520230698,nan,10.3390/w10070828,KW
339,Kuwait_aquifer,,,752.05,3199.275,5.247024072160486,nan,10.3390/w10070828,KW
340,Kuwait_aquifer,,,739.0,3212.2,6.102558594613569,nan,10.3390/w10070828,KW
341,Kuwait_aquifer,,,798.0830000000001,3161.833,5.0106352940962555,nan,10.3390/w10070828,KW
342,Kuwait_aquifer,,,751.8,3195.55,6.159095388491933,nan,10.3390/w10070828,KW
343,Kuwait_aquifer,,,755.35,3194.276,6.565264970035361,nan,10.3390/w10070828,KW
344,Kuwait_aquifer,,,737.0,3216.0,6.586171654854675,nan,10.3390/w10070828,KW
345,Kuwait_aquifer,,,717.0,3250.0,6.709304340258298,nan,10.3390/w10070828,KW
346,Kuwait_aquifer,,,753.2180000000001,3247.37,5.288267030694535,nan,10.3390/w10070828,KW
347,Kuwait_aquifer,,,750.654,3249.0,5.288267030694535,nan,10.3390/w10070828,KW
348,Kuwait_aquifer,,,751.047,3253.98,5.429345628954441,nan,10.3390/w10070828,KW
349,Kuwait_aquifer,,,757.7289999999999,3244.803,5.68697535633982,nan,10.3390/w10070828,KW
350,Kuwait_aquifer,,,750.7,3197.225,5.68697535633982,nan,10.3390/w10070828,KW
351,Kuwait_aquifer,,,758.85,3193.0,5.817111159963204,nan,10.3390/w10070828,KW
352,Kuwait_aquifer,,,748.95,3208.05,6.198478716492308,nan,10.3390/w10070828,KW
353,Kuwait_aquifer,,,747.4,3254.85,6.144185634125646,nan,10.3390/w10070828,KW
354,Kuwait_aquifer,,,750.05,3206.35,6.07993319509559,nan,10.3390/w10070828,KW
355,Kuwait_aquifer,,,755.235,3244.54,5.673323267171493,nan,10.3390/w10070828,KW
356,Kuwait_aquifer,,,761.0,3240.6,6.045005314036012,nan,10.3390/w10070828,KW
357,Kuwait_aquifer,,,754.0,3192.2,6.633318433280377,nan,10.3390/w10070828,KW
358,Kuwait_aquifer,,,720.0,3245.0,6.198478716492308,nan,10.3390/w10070828,KW
359,Kuwait_aquifer,,,730.0,3245.0,4.406719247264253,nan,10.3390/w10070828,KW
360,Kuwait_aquifer,,,727.5,3247.5,4.672828834461906,nan,10.3390/w10070828,KW
361,Kuwait_aquifer,,,720.0,3242.5,5.017279836814924,nan,10.3390/w10070828,KW
362,Kuwait_aquifer,,,746.5,3245.5,5.976350909297934,nan,10.3390/w10070828,KW
363,Kuwait_aquifer,,,749.595,3252.85,5.68697535633982,nan,10.3390/w10070828,KW
364,Kuwait_aquifer,,,750.7,3252.0,5.62040086571715,nan,10.3390/w10070828,KW
365,Kuwait_aquifer,,,750.95,3200.95,4.997212273764115,nan,10.3390/w10070828,KW
366,Kuwait_aquifer,,,758.3489999999999,3251.625,5.153291594497779,nan,10.3390/w10070828,KW
367,Kuwait_aquifer,,,753.0,3245.85,5.5254529391317835,nan,10.3390/w10070828,KW
368,Kuwait_aquifer,,,748.48,3243.565,5.953243334287785,nan,10.3390/w10070828,KW
369,Kuwait_aquifer,,,752.306,3246.62,5.327876168789581,nan,10.3390/w10070828,KW
370,Kuwait_aquifer,,,755.5,3198.05,5.820082930352362,nan,10.3390/w10070828,KW
371,Kuwait_aquifer,,,756.59,3244.56,5.3230099791384085,nan,10.3390/w10070828,KW
372,Kuwait_aquifer,,,737.0,3212.45,6.102558594613569,nan,10.3390/w10070828,KW
373,Kuwait_aquifer,,,766.0,3233.0,5.393627546352362,nan,10.3390/w10070828,KW
374,Kuwait_aquifer,,,735.0,3212.7,5.645446897643238,nan,10.3390/w10070828,KW
375,Kuwait_aquifer,,,730.0,3221.0,6.028278520230698,nan,10.3390/w10070828,KW
376,Kuwait_aquifer,,,745.0,3245.0,5.003946305945459,nan,10.3390/w10070828,KW
377,Kuwait_aquifer,,,741.6,3211.95,6.486160788944089,nan,10.3390/w10070828,KW
378,Kuwait_aquifer,,,750.0,3244.61,6.089044875446846,nan,10.3390/w10070828,KW
379,Kuwait_aquifer,,,714.2,3224.2,4.382026634673881,nan,10.3390/w10070828,KW
380,Kuwait_aquifer,,,761.0,3233.0,5.220355825078324,nan,10.3390/w10070828,KW
381,Kuwait_aquifer,,,751.0,3243.85,5.6937321388027,nan,10.3390/w10070828,KW
382,Kuwait_aquifer,,,817.5,3164.1,5.991464547107982,nan,10.3390/w10070828,KW
383,Kuwait_aquifer,,,756.312,3227.514,5.68697535633982,nan,10.3390/w10070828,KW
384,Kuwait_aquifer,,,729.9010000000001,3249.3540000000003,5.793013608384144,nan,10.3390/w10070828,KW
385,Kuwait_aquifer,,,756.9,3200.15,5.225746673713202,nan,10.3390/w10070828,KW
386,Kuwait_aquifer,,,752.5,3243.5,5.327876168789581,nan,10.3390/w10070828,KW
387,Kuwait_aquifer,,,725.0,3250.0,5.645446897643238,nan,10.3390/w10070828,KW
388,Kuwait_aquifer,,,727.5,3242.5,5.4116460518550396,nan,10.3390/w10070828,KW
389,Kuwait_aquifer,,,751.25,3246.82,4.852030263919617,nan,10.3390/w10070828,KW
390,Kuwait_aquifer,,,727.5,3245.0,4.948759890378168,nan,10.3390/w10070828,KW
391,Kuwait_aquifer,,,752.5,3206.85,5.225746673713202,nan,10.3390/w10070828,KW
392,Kuwait_aquifer,,,758.831,3243.9359999999997,6.045005314036012,nan,10.3390/w10070828,KW
393,Kuwait_aquifer,,,754.275,3195.95,6.198478716492308,nan,10.3390/w10070828,KW
394,Kuwait_aquifer,,,755.0,3180.4,6.486160788944089,nan,10.3390/w10070828,KW
395,Kuwait_aquifer,,,756.6,3196.35,6.543911845564792,nan,10.3390/w10070828,KW
396,Kuwait_aquifer,,,765.0,3235.0,5.68697535633982,nan,10.3390/w10070828,KW
397,Kuwait_aquifer,,,748.7,3204.2,5.998936561946683,nan,10.3390/w10070828,KW
398,Kuwait_aquifer,,,700.9989999999999,3250.0,4.110873864173311,nan,10.3390/w10070828,KW
399,Kuwait_aquifer,,,684.289,3264.844,4.356708826689592,nan,10.3390/w10070828,KW
400,Kuwait_aquifer,,,754.55,3188.225,6.432940092739179,nan,10.3390/w10070828,KW
401,Kuwait_aquifer,,,756.0,3220.0,5.978885764901122,nan,10.3390/w10070828,KW
402,Kuwait_aquifer,,,722.5,3245.0,4.948759890378168,nan,10.3390/w10070828,KW
403,Kuwait_aquifer,,,747.0,3225.5,5.921578419643816,nan,10.3390/w10070828,KW
404,Kuwait_aquifer,,,752.2,3247.66,5.043425116919247,nan,10.3390/w10070828,KW
405,Kuwait_aquifer,,,749.48,3248.84,5.093750200806762,nan,10.3390/w10070828,KW
406,Kuwait_aquifer,,,720.0,3250.0,5.976350909297934,nan,10.3390/w10070828,KW
407,Kuwait_aquifer,,,743.075,3208.905,6.12029741895095,nan,10.3390/w10070828,KW
408,Kuwait_aquifer,,,744.335,3243.055,4.77912349311153,nan,10.3390/w10070828,KW
409,Kuwait_aquifer,,,753.5,3244.5,5.869296913133774,nan,10.3390/w10070828,KW
410,Kuwait_aquifer,,,757.79,3243.475,5.855071922202427,nan,10.3390/w10070828,KW
411,Kuwait_aquifer,,,722.5,3217.5,6.198478716492308,nan,10.3390/w10070828,KW
412,Kuwait_aquifer,,,732.0,3218.5,5.945420608606575,nan,10.3390/w10070828,KW
413,Kuwait_aquifer,,,751.705,3251.01,5.961005339623274,nan,10.3390/w10070828,KW
414,Kuwait_aquifer,,,758.9,3187.5,4.770684624465665,nan,10.3390/w10070828,KW
415,Kuwait_aquifer,,,753.2,3248.54,5.0369526024136295,nan,10.3390/w10070828,KW
416,Kuwait_aquifer,,,735.0,3220.0,4.770684624465665,nan,10.3390/w10070828,KW
417,Kuwait_aquifer,,,744.325,3207.375,6.508769136971682,nan,10.3390/w10070828,KW
418,Kuwait_aquifer,,,746.325,3203.9,6.543911845564792,nan,10.3390/w10070828,KW
419,Kuwait_aquifer,,,747.34,3246.72,5.910796644040527,nan,10.3390/w10070828,KW
420,Kuwait_aquifer,,,754.05,3190.225,6.55250788703459,nan,10.3390/w10070828,KW
421,Kuwait_aquifer,,,753.15,3197.625,5.910796644040527,nan,10.3390/w10070828,KW
422,Kuwait_aquifer,,,735.0,3216.0,6.639875833826536,nan,10.3390/w10070828,KW
423,Kuwait_aquifer,,,738.25,3214.05,5.961005339623274,nan,10.3390/w10070828,KW
424,Kuwait_aquifer,,,751.7,3252.547,5.855071922202427,nan,10.3390/w10070828,KW
425,Kuwait_aquifer,,,733.0,3216.0,7.132497551660044,nan,10.3390/w10070828,KW
426,Kuwait_aquifer,,,760.605,3244.165,6.093569770045136,nan,10.3390/w10070828,KW
